Date,DIS,GE,GILD,GOOGL,KMI,OIL,T,TSLA,WMT
2015-06-12,109.949997,26.336538,117.660004,547.469971,38.919998,38.919998,34.650002,250.690002,72.43
2015-06-15,110.18,26.163462,118.160004,543,39.360001,39.360001,34.41,250.380005,71.93
2015-06-16,111.059998,26.173077,119.07,544.869995,39.490002,39.490002,34.669998,253.119995,72.349998
2015-06-17,111.489998,26.221153,118.879997,546.599976,39.52,39.52,34.799999,260.410004,72.730003
2015-06-18,113.220001,26.317308,121.209999,556.179993,40.080002,40.080002,35.02,261.890015,72.980003
2015-06-19,112.620003,26.192308,119.800003,557.52002,39.540001,39.540001,34.990002,262.51001,72.739998
2015-06-22,113.529999,26.365385,121.489998,559.679993,39.650002,39.650002,35.040001,259.790009,72.790001
2015-06-23,114.410004,26.490385,122.209999,563.390015,39.43,39.43,35.91,267.670013,72.57
2015-06-24,113.769997,26.211538,122.010002,558.570007,39.450001,39.450001,35.779999,265.170013,72.379997
2015-06-25,114.449997,26,120.230003,557.950012,38.98,38.98,36.18,268.790009,71.860001
2015-06-26,114.989998,26.048077,119.5,553.059998,38.959999,38.959999,36.119999,267.089996,72.120003
2015-06-29,113.050003,25.615385,115.459999,541.25,38.360001,38.360001,35.77,262.019989,71.419998
2015-06-30,114.139999,25.548077,117.080002,540.039978,38.389999,38.389999,35.52,268.26001,70.93
2015-07-01,115.129997,25.634615,116.010002,543.299988,37.98,37.98,35.57,269.149994,71.879997
2015-07-02,114.970001,25.75,115.040001,547.340027,38.029999,38.029999,35.73,280.019989,71.860001
2015-07-06,115.699997,25.298077,115.660004,545.619995,37.5,37.5,35.610001,279.720001,72.529999
2015-07-07,117.099998,25.451923,115.129997,550.030029,37.740002,37.740002,35.77,267.880005,73.790001
2015-07-08,115.190002,24.89423,112.940002,541.700012,37.299999,37.299999,34.790001,254.960007,73.059998
2015-07-09,115.599998,25.01923,113.360001,544.650024,37.5,37.5,34.389999,257.920013,72.779999
2015-07-10,116.440002,25.259615,113.739998,556.109985,38.09,38.09,34.650002,259.149994,73.120003
2015-07-13,118.050003,25.451923,114.550003,571.72998,38.189999,38.189999,34.880001,262.160004,73.879997
2015-07-14,117.849998,25.634615,117.360001,584.179993,38.02,38.02,35.119999,265.649994,73.790001
2015-07-15,118.300003,25.740385,117.389999,583.960022,37.580002,37.580002,34.73,263.140015,73.650002
2015-07-16,119.07,26,118.849998,601.780029,37.400002,37.400002,35.16,266.679993,73.830002
2015-07-17,118.860001,26.192308,118.260002,699.619995,36.889999,36.889999,35.009998,274.660004,73.389999
2015-07-20,119.580002,26.096153,118.199997,692.840027,36.299999,36.299999,34.900002,282.26001,73.099998
2015-07-21,119.309998,25.817308,117.779999,695.349976,35.84,35.84,34.57,266.769989,72.739998
2015-07-22,119.330002,25.60577,117.440002,695.099976,35.360001,35.360001,34.27,267.869995,73.160004
2015-07-23,118.800003,25.25,117.660004,674.72998,34.950001,34.950001,33.93,267.200012,72.510002
2015-07-24,118.910004,24.759615,112.830002,654.77002,34.849998,34.849998,34.290001,265.410004,71.580002
2015-07-27,118.25,24.951923,110.540001,658.27002,35.220001,35.220001,34.32,253.009995,71.379997
2015-07-28,118.459999,25.096153,113.07,659.659973,35.57,35.57,34.330002,264.820007,72.099998
2015-07-29,119.839996,25.25,115.709999,661.429993,35.240002,35.240002,34.689999,263.820007,72.230003
2015-07-30,120.029999,25.115385,117.900002,664.559998,35.029999,35.029999,34.799999,266.790009,72.160004
2015-07-31,120,25.096153,117.860001,657.5,34.639999,34.639999,34.740002,266.149994,71.980003
2015-08-03,121.120003,24.875,119.599998,664.719971,33.75,33.75,34.66,259.98999,72.18
2015-08-04,121.690002,24.903847,118.870003,661.280029,33.66,33.66,34.580002,266.279999,72.25
2015-08-05,110.529999,25.096153,118.660004,673.289978,32.240002,32.240002,34.57,270.130005,73.510002
2015-08-06,108.550003,25.028847,115.300003,670.150024,32.689999,32.689999,34.240002,246.130005,72.790001
2015-08-07,109.349998,24.798077,114.440002,664.390015,32.139999,32.139999,34.209999,242.509995,71.25
2015-08-10,111,25.23077,116.580002,663.140015,32.5,32.5,34.779999,241.139999,71.480003
2015-08-11,108,24.721153,115.610001,690.299988,32.889999,32.889999,34.650002,237.369995,71.93
2015-08-12,106.989998,24.865385,116.25,691.469971,33.849998,33.849998,34.02,238.169998,72.580002
2015-08-13,107.519997,24.798077,115.199997,686.51001,33.139999,33.139999,33.810001,242.509995,72.110001
2015-08-14,107.160004,25.076923,115.599998,689.369995,33.959999,33.959999,34.049999,243.149994,72.379997
2015-08-17,109.050003,25.201923,116.419998,694.109985,34.360001,34.360001,34.23,254.990005,71.910004
2015-08-18,106.940002,25.067308,117.059998,688.72998,33.939999,33.939999,34.349998,260.720001,69.480003
2015-08-19,106.449997,24.740385,116.209999,694.039978,33.580002,33.580002,34.360001,255.25,68.57
2015-08-20,100.019997,24.221153,112.389999,679.47998,32.689999,32.689999,33.950001,242.179993,68.43
2015-08-21,98.839996,23.64423,105.330002,644.030029,31.790001,31.790001,33.380001,230.770004,66.540001
2015-08-24,95.360001,22.951923,100.660004,618.109985,30.280001,30.280001,32.369999,218.869995,63.950001
2015-08-25,95.889999,22.375,102.559998,612.469971,29.93,29.93,31.799999,220.029999,63.099998
2015-08-26,99.230003,23.086538,106.959999,659.73999,30.790001,30.790001,32.689999,224.839996,64.830002
2015-08-27,102.169998,24.048077,107.989998,667.960022,32,32,33.439999,242.990005,66.080002
2015-08-28,102.480003,24.192308,107.779999,659.690002,32.630001,32.630001,33.290001,248.479996,64.940002
2015-08-31,101.879997,23.865385,105.07,647.820007,32.41,32.41,33.200001,249.059998,64.730003
2015-09-01,99.510002,22.961538,101.489998,629.559998,31.389999,31.389999,32.32,238.630005,63.82
2015-09-02,101.889999,23.625,104.269997,644.909973,31.309999,31.309999,32.82,247.690002,64.440002
2015-09-03,101.989998,23.567308,101.910004,637.049988,31.08,31.08,33.040001,245.570007,64.860001
2015-09-04,100.970001,23.076923,102.059998,628.960022,30.77,30.77,32.560001,241.929993,63.889999
2015-09-08,104.010002,24,104.900002,643.880005,31.09,31.09,33.139999,248.169998,66.379997
2015-09-09,101.910004,23.60577,103.82,643.409973,30.639999,30.639999,32.779999,248.910004,65.120003
2015-09-10,102.599998,23.73077,107.25,651.080017,30.5,30.5,32.75,248.479996,64.120003
2015-09-11,104.480003,23.990385,109.629997,655.299988,30.1,30.1,32.720001,250.240005,64.650002
2015-09-14,103.82,23.817308,109.349998,652.469971,29.860001,29.860001,32.549999,253.190002,64.279999
2015-09-15,103.43,24.326923,111.050003,665.070007,30.190001,30.190001,32.860001,253.570007,64.32
2015-09-16,103.959999,24.932692,111.029999,665.52002,30.690001,30.690001,32.939999,262.25,64.690002
2015-09-17,104.199997,24.375,111.610001,671.669983,30.83,30.83,32.779999,262.070007,64.470001
2015-09-18,102.839996,23.846153,108.440002,660.919983,30.379999,30.379999,32.549999,260.619995,63.34
2015-09-21,103.410004,24.125,105.739998,666.97998,30.67,30.67,32.560001,264.200012,63.720001
2015-09-22,102.489998,24.14423,106.510002,653.200012,30.110001,30.110001,32.27,260.940002,63.59
2015-09-23,101.57,24.173077,105.489998,653.289978,29.059999,29.059999,32.200001,261.059998,63.720001
2015-09-24,100.620003,23.951923,102.510002,654.909973,29.34,29.34,32.110001,263.119995,63.830002
2015-09-25,100.300003,23.961538,100.139999,640.150024,29.42,29.42,32.330002,256.910004,63.779999
2015-09-28,98.489998,23.375,94.800003,624.25,27.549999,27.549999,31.9,248.429993,63.66
2015-09-29,99.419998,23.625,96,622.609985,26.16,26.16,32.07,246.649994,63.779999
2015-09-30,102.199997,24.25,98.190002,638.369995,27.68,27.68,32.580002,248.399994,64.839996
2015-10-01,102.669998,24.221153,98.269997,642,28.129999,28.129999,32.529999,239.880005,64.269997
2015-10-02,103,24.490385,98.279999,656.98999,29.629999,29.629999,32.639999,247.570007,64.980003
2015-10-05,103.849998,25.788462,99.260002,671.679993,30.950001,30.950001,33.43,246.149994,65.870003
2015-10-06,103.769997,26.240385,97.540001,671.640015,31.780001,31.780001,33.310001,241.460007,65.68
2015-10-07,103.389999,26.701923,100.269997,670,32.139999,32.139999,33.119999,231.960007,66.360001
2015-10-08,104.610001,26.951923,100.809998,667,32.68,32.68,33.400002,226.720001,66.879997
2015-10-09,105.559998,26.990385,100.650002,671.23999,32.349998,32.349998,33.139999,220.690002,66.690002
2015-10-12,106.349998,27.009615,99.510002,676.429993,32.290001,32.290001,33.299999,215.580002,66.93
2015-10-13,106.589996,26.798077,98.190002,683.169983,31.48,31.48,33.220001,219.25,66.730003
2015-10-14,105.730003,26.538462,98.389999,680.409973,31.73,31.73,33.27,216.880005,60.029999
2015-10-15,107.889999,26.951923,101.639999,693.02002,32.23,32.23,33.490002,221.309998,59.330002
2015-10-16,108.239998,27.865385,102.830002,695.320007,32.209999,32.209999,33.830002,227.009995,58.889999
2015-10-19,109.470001,27.875,103.610001,699.950012,31.719999,31.719999,33.630001,228.100006,58.849998
2015-10-20,109.839996,27.673077,101.660004,680,31.93,31.93,33.75,213.029999,58.75
2015-10-21,110.089996,27.740385,101.730003,671.799988,31.42,31.42,33.599998,210.089996,58.639999
2015-10-22,113.25,28.442308,107.599998,681.140015,29.75,29.75,33.959999,211.720001,58.900002
2015-10-23,113.089996,28.375,107.989998,719.330017,29.23,29.23,33.740002,209.089996,58.299999
2015-10-26,113.519997,28.413462,108.629997,731.119995,27.559999,27.559999,33.66,215.259995,58.02
2015-10-27,113.769997,28.326923,110.959999,732.820007,27.280001,27.280001,33.209999,210.350006,57.48
2015-10-28,114.339996,28.259615,108.129997,736.919983,27.74,27.74,33.419998,212.960007,57.639999
2015-10-29,115.040001,28.211538,109.209999,744.849976,27.200001,27.200001,33.549999,211.630005,57.959999
2015-10-30,113.739998,27.807692,108.129997,737.390015,27.35,27.35,33.509998,206.929993,57.240002
2015-11-02,115.040001,28.26923,109.599998,747.73999,26.620001,26.620001,33.610001,213.789993,57.610001
2015-11-03,115.540001,28.451923,109.099998,748.820007,27.51,27.51,33.630001,208.350006,58.110001
2015-11-04,113.25,28.403847,108.980003,755.309998,26.809999,26.809999,33.48,231.630005,58.369999
2015-11-05,113,28.5,107.830002,760.669983,25.91,25.91,33.34,231.770004,58.610001
2015-11-06,115.669998,28.76923,108.339996,761.599976,26.059999,26.059999,33.16,232.360001,58.779999
2015-11-09,116.419998,28.60577,108.110001,754.77002,25.559999,25.559999,32.84,225.330002,58.490002
2015-11-10,117.419998,28.961538,108.849998,758.26001,25.450001,25.450001,32.790001,216.5,58.68
2015-11-11,116.519997,29.490385,107.190002,765.25,24.4,24.4,32.919998,219.080002,57.580002
2015-11-12,116.209999,29,104.230003,756.530029,23.459999,23.459999,32.689999,212.940002,56.950001
2015-11-13,114.839996,29.115385,102.57,740.070007,23.35,23.35,32.310001,207.190002,56.419998
2015-11-16,115.919998,29.192308,103.809998,750.419983,24.030001,24.030001,33.040001,214.309998,57.869999
2015-11-17,116.129997,29.153847,104.529999,745.97998,23.360001,23.360001,33.259998,214,59.919998
2015-11-18,118.139999,29.346153,108.129997,760.01001,24.299999,24.299999,33.540001,221.070007,60.93
2015-11-19,118.709999,29.10577,106.510002,759.940002,23.66,23.66,33.619999,221.800003,60.700001
2015-11-20,120.07,29.48077,106.540001,777,23.389999,23.389999,33.66,220.009995,60.07
2015-11-23,119.419998,29.413462,106.360001,776.700012,23.67,23.67,33.459999,217.75,60.259998
2015-11-24,117.949997,29.48077,106.57,769.630005,24.41,24.41,33.389999,218.25,59.919998
2015-11-25,118.669998,29.192308,107.779999,769.26001,24.1,24.1,33.450001,229.639999,60.240002
2015-11-27,115.129997,29.192308,108,771.969971,23.870001,23.870001,33.57,231.610001,59.889999
2015-11-30,113.470001,28.788462,105.959999,762.849976,23.57,23.57,33.669998,230.259995,58.84
2015-12-01,115.389999,29.009615,105.849998,783.789978,22.42,22.42,33.77,237.190002,58.990002
2015-12-02,114,28.817308,104.440002,777.849976,20.66,20.66,33.560001,231.990005,58.349998
2015-12-03,111.889999,28.875,101.379997,768.200012,19.26,19.26,33.099998,232.710007,59.040001
2015-12-04,114.239998,29.317308,104.07,779.210022,16.82,16.82,34.110001,230.380005,59.66
2015-12-07,113.830002,29.201923,102.910004,772.98999,16.42,16.42,34.27,231.130005,60.5
2015-12-08,112.480003,29.028847,103.529999,775.140015,15.72,15.72,33.849998,226.720001,59.610001
2015-12-09,111.470001,29.298077,101.949997,762.549988,16.809999,16.809999,33.57,224.520004,59.130001
2015-12-10,110.760002,29.471153,102.620003,760.039978,17.01,17.01,33.669998,227.070007,59.560001
2015-12-11,108.040001,29.096153,100.029999,750.419983,16.66,16.66,33.169998,217.020004,59.360001
2015-12-14,109.349998,29.096153,100.489998,762.539978,16,16,33.599998,218.580002,60.389999
2015-12-15,112.160004,29.153847,101.970001,760.090027,15.84,15.84,33.810001,221.089996,59.639999
2015-12-16,113.790001,29.788462,103.339996,776.590027,15.94,15.94,34.400002,234.509995,60.299999
2015-12-17,112.010002,29.375,102.360001,769.830017,15.37,15.37,34.029999,233.389999,58.98
2015-12-18,107.720001,29.115385,101.599998,756.849976,15.14,15.14,33.599998,230.460007,58.849998
2015-12-21,106.589996,29.23077,102.629997,760.799988,15.14,15.14,34.09,232.559998,59.549999
2015-12-22,106.739998,29.317308,102.860001,767.130005,15.32,15.32,34.41,229.949997,60.540001
2015-12-23,105.559998,29.759615,103.139999,768.51001,16.41,16.41,34.779999,229.699997,61.09
2015-12-24,105.860001,29.64423,103.580002,765.840027,16.08,16.08,34.66,230.570007,60.830002
2015-12-28,107.25,29.711538,101.68,782.23999,15.26,15.26,34.759998,228.949997,60.75
2015-12-29,107.080002,30.076923,103.360001,793.960022,15.1,15.1,34.93,237.190002,61.610001
2015-12-30,106.339996,29.85577,102.160004,790.299988,14.54,14.54,34.740002,238.089996,61.68
2015-12-31,105.080002,29.951923,101.190002,778.01001,14.92,14.92,34.41,240.009995,61.299999
2016-01-04,102.980003,29.528847,98.010002,759.440002,15.27,15.27,34.349998,223.410004,61.459999
2016-01-05,100.900002,29.557692,99.260002,761.530029,15.58,15.58,34.59,223.429993,62.919998
2016-01-06,100.360001,29.086538,100.300003,759.330017,14.77,14.77,34.060001,219.039993,63.549999
2016-01-07,99.5,27.85577,96.25,741,14.25,14.25,33.509998,215.649994,65.029999
2016-01-08,99.25,27.35577,96.449997,730.909973,14.77,14.77,33.540001,211,63.540001
2016-01-11,99.919998,27.48077,96.5,733.070007,14.16,14.16,33.950001,207.850006,64.220001
2016-01-12,101.459999,27.538462,97.099998,745.340027,13.6,13.6,33.900002,209.970001,63.619999
2016-01-13,98.480003,27.153847,92.540001,719.570007,12.95,12.95,33.740002,200.309998,61.919998
2016-01-14,99.110001,27.942308,93.019997,731.390015,13.98,13.98,34.299999,206.179993,63.060001
2016-01-15,93.900002,27.39423,91.839996,710.48999,13,13,33.990002,204.990005,61.93
2016-01-19,93.970001,27.39423,89.900002,719.080017,12.55,12.55,34.509998,204.720001,62.560001
2016-01-20,92.540001,26.923077,90.550003,718.559998,12.01,12.01,33.900002,198.699997,60.84
2016-01-21,94.019997,27.490385,88.870003,726.669983,13.88,13.88,34.540001,199.970001,61.880001
2016-01-22,96.900002,27.153847,91.830002,745.460022,15.34,15.34,35.139999,202.550003,62.689999
2016-01-25,95.290001,26.961538,90.610001,733.619995,14.19,14.19,35,196.380005,63.450001
2016-01-26,96.269997,27.221153,92.209999,733.789978,14.97,14.97,35.400002,193.559998,64
2016-01-27,94.32,26.923077,89.629997,717.580017,14.22,14.22,35.48,188.070007,63.950001
2016-01-28,93.529999,27.125,87.529999,748.299988,15.29,15.29,35.529999,189.699997,64.220001
2016-01-29,95.82,27.98077,83,761.349976,16.450001,16.450001,36.060001,191.199997,66.360001
2016-02-01,95.150002,27.538462,84.050003,770.77002,15.19,15.19,36.18,196.940002,67.5
2016-02-02,93.120003,27.153847,82.709999,780.909973,14.65,14.65,36.060001,182.779999,66.860001
2016-02-03,95.139999,27.567308,86.389999,749.380005,15.61,15.61,36.720001,173.479996,66.269997
2016-02-04,95.43,28.057692,86.68,730.030029,15.66,15.66,36.529999,175.330002,66.419998
2016-02-05,93.900002,27.442308,85.139999,703.76001,15.66,15.66,36.880001,162.600006,67
2016-02-08,92.120003,27.086538,85.260002,704.159973,14.92,14.92,37.110001,147.990005,66.900002
2016-02-09,92.32,27.192308,87.25,701.02002,14.61,14.61,36.650002,148.25,65.809998
2016-02-10,88.849998,27.211538,87.800003,706.849976,14.6,14.6,36.43,143.669998,65.790001
2016-02-11,90.309998,26.39423,87.360001,706.359985,13.96,13.96,36.209999,150.470001,65.32
2016-02-12,91.150002,27.173077,89.440002,706.890015,14.96,14.96,36.470001,151.039993,66.18
2016-02-16,92.910004,27.75,91.150002,717.640015,15.62,15.62,36.650002,155.169998,65.900002
2016-02-17,95.5,28.211538,89.360001,731.969971,17.18,17.18,36.639999,168.679993,66.110001
2016-02-18,95.169998,27.961538,88.989998,717.51001,17.889999,17.889999,36.990002,166.770004,64.120003
2016-02-19,95.010002,27.903847,87.440002,722.109985,17.370001,17.370001,36.57,166.580002,64.660004
2016-02-22,96.370003,28.278847,89.099998,729.049988,17.9,17.9,36.860001,177.740005,65.629997
2016-02-23,95.379997,28.096153,88.349998,717.289978,17.42,17.42,36.740002,177.210007,66.480003
2016-02-24,95.43,27.846153,89.360001,720.900024,17.709999,17.709999,37.099998,179,67.120003
2016-02-25,95.650002,28.10577,90.160004,729.119995,17.75,17.75,37.369999,187.429993,68.040001
2016-02-26,95.309998,28.26923,88.099998,724.859985,17.76,17.76,37.130001,190.339996,66.510002
2016-02-29,95.519997,28.01923,87.25,717.219971,18.09,18.09,36.950001,191.929993,66.339996
2016-03-01,97.650002,28.73077,89.690002,742.169983,18.110001,18.110001,37.389999,186.350006,66.459999
2016-03-02,97,29.01923,88.800003,739.47998,18.620001,18.620001,37.689999,188.339996,66.209999
2016-03-03,98.82,29.057692,87.830002,731.590027,18.9,18.9,37.990002,195.740005,66.139999
2016-03-04,98.480003,29.288462,87.209999,730.219971,18.52,18.52,37.93,201.039993,66.779999
2016-03-07,99.389999,29.125,89.650002,712.799988,18.790001,18.790001,38.130001,205.289993,67.889999
2016-03-08,97.82,28.903847,88.660004,713.530029,17.799999,17.799999,38.09,202.600006,68.040001
2016-03-09,97.660004,28.89423,87.830002,725.409973,17.99,17.99,37.98,208.720001,67.529999
2016-03-10,97.040001,28.788462,88.639999,732.169983,17.709999,17.709999,38.310001,205.179993,67.410004
2016-03-11,97.940002,29.173077,89.650002,744.869995,18.620001,18.620001,38.360001,207.5,67.169998
2016-03-14,98.809998,29.10577,90.459999,750.23999,18.74,18.74,38.32,215.149994,67.360001
2016-03-15,98.239998,29.115385,89.440002,750.570007,18.07,18.07,38.52,218.339996,68.089996
2016-03-16,98.440002,29.009615,90.279999,757.359985,18.889999,18.889999,38.77,221.929993,67.989998
2016-03-17,99.599998,29.76923,89.529999,758.47998,18.84,18.84,39.119999,226.380005,67.449997
2016-03-18,99.199997,29.73077,90.269997,755.409973,18.73,18.73,38.560001,232.740005,66.949997
2016-03-21,98.459999,29.89423,92.669998,762.159973,18.360001,18.360001,38.919998,238.320007,67.970001
2016-03-22,97.580002,29.865385,93.720001,760.049988,18.5,18.5,38.630001,234.240005,67.870003
2016-03-23,96.830002,29.875,90.080002,757.559998,17.75,17.75,38.540001,222.580002,67.459999
2016-03-24,97.220001,29.913462,91.32,754.840027,18.09,18.09,38.880001,227.75,68
2016-03-28,98.089996,30.278847,92.459999,753.280029,17.809999,17.809999,39.07,230.259995,68.120003
2016-03-29,98.160004,30.26923,92.199997,765.890015,17.65,17.65,39.450001,230.130005,68.029999
2016-03-30,98.910004,30.60577,91.970001,768.340027,17.860001,17.860001,39.369999,226.889999,68.800003
2016-03-31,99.309998,30.567308,91.860001,762.900024,17.860001,17.860001,39.169998,229.770004,68.489998
2016-04-01,99.07,30.701923,94.120003,769.669983,17.309999,17.309999,39.049999,237.589996,69.059998
2016-04-04,98.68,30.028847,94.239998,765.119995,17.190001,17.190001,39.360001,246.990005,69.099998
2016-04-05,97,29.788462,95.57,758.570007,17.01,17.01,39.189999,255.470001,68.639999
2016-04-06,97.480003,29.711538,97.440002,768.070007,17.6,17.6,38.639999,265.420013,69.040001
2016-04-07,96.160004,29.451923,95.57,760.119995,17.530001,17.530001,38.59,257.200012,68.220001
2016-04-08,96.419998,29.60577,96.089996,759.469971,17.940001,17.940001,38.5,250.070007,68.059998
2016-04-11,96.269997,29.528847,95.830002,757.539978,17.790001,17.790001,38.389999,249.919998,67.400002
2016-04-12,97.349998,29.625,97.239998,764.320007,18.76,18.76,38.669998,247.820007,68.800003
2016-04-13,99.480003,29.788462,97.190002,771.909973,18.559999,18.559999,38.25,254.529999,69.150002
2016-04-14,98.629997,29.826923,98.190002,775.390015,18.5,18.5,38.419998,251.860001,68.800003
2016-04-15,98.589996,29.836538,98.290001,780,18.16,18.16,38.48,254.509995,69.059998
2016-04-18,101.480003,29.865385,99.199997,787.679993,18.5,18.5,38.650002,253.880005,69.860001
2016-04-19,102.639999,29.951923,99.440002,776.25,19.16,19.16,38.919998,247.369995,69.769997
2016-04-20,103.269997,29.951923,100.110001,774.919983,19,19,38.720001,249.970001,69.209999
2016-04-21,102.910004,29.788462,101.739998,780,18.16,18.16,37.860001,248.289993,68.470001
2016-04-22,103.769997,29.576923,101.93,737.77002,18.120001,18.120001,38.07,253.75,68.720001
2016-04-25,104.57,29.5,102.290001,742.210022,17.49,17.49,38.209999,251.820007,69.470001
2016-04-26,104.889999,29.711538,101.330002,725.369995,17.9,17.9,38.09,253.740005,69.300003
2016-04-27,105.279999,29.740385,100.720001,721.460022,18.290001,18.290001,38.720001,251.470001,69.419998
2016-04-28,104.029999,29.711538,97,705.059998,17.66,17.66,38.639999,247.710007,68.910004
2016-04-29,103.260002,29.567308,88.209999,707.880005,17.76,17.76,38.82,240.759995,66.870003
2016-05-02,104.360001,29.701923,89,714.409973,17.59,17.59,39.099998,241.800003,67.589996
2016-05-03,103.779999,29.451923,87.169998,708.440002,17.26,17.26,38.91,232.320007,67
2016-05-04,103.669998,28.913462,85.599998,711.369995,17.15,17.15,38.880001,222.559998,67.190002
2016-05-05,104.93,28.740385,85.860001,714.710022,17.139999,17.139999,38.740002,211.529999,67.209999
2016-05-06,105.540001,28.961538,84.68,725.179993,16.85,16.85,38.990002,214.929993,68.25
2016-05-09,105.339996,28.721153,85.669998,729.130005,17.01,17.01,38.860001,208.919998,68.949997
2016-05-10,106.599998,29.307692,86.18,739.380005,17.18,17.18,39.310001,208.690002,68.790001
2016-05-11,102.290001,29.173077,83.900002,730.549988,17.059999,17.059999,39.18,208.960007,66.410004
2016-05-12,101.709999,28.932692,82.760002,728.070007,17.030001,17.030001,39.549999,207.279999,66.849998
2016-05-13,100.519997,28.5,82.699997,724.830017,17.129999,17.129999,39.150002,207.610001,64.940002
2016-05-16,100.360001,28.807692,83.610001,730.299988,17.219999,17.219999,39.279999,208.289993,66.019997
2016-05-17,99.940002,28.567308,82.760002,720.190002,17.67,17.67,39.110001,204.660004,65.099998
2016-05-18,99,28.471153,82.879997,721.780029,17.040001,17.040001,38.450001,211.169998,63.150002
2016-05-19,98.410004,28.23077,82.139999,715.309998,17.26,17.26,38.439999,215.210007,69.199997
2016-05-20,99.779999,28.423077,82.639999,721.710022,17.75,17.75,38.450001,220.279999,69.860001
2016-05-23,99.18,28.35577,83.330002,717.25,17.43,17.43,38.32,216.220001,69.5
2016-05-24,99.510002,28.701923,86.220001,733.030029,17.32,17.32,38.5,217.910004,70.239998
2016-05-25,99.860001,28.932692,86.510002,738.099976,17.84,17.84,38.619999,219.580002,70.480003
2016-05-26,99.809998,28.865385,85.290001,736.929993,17.92,17.92,38.84,225.119995,70.849998
2016-05-27,100.290001,28.961538,85.82,747.599976,17.85,17.85,38.990002,223.039993,70.75
2016-05-31,99.220001,29.067308,87.059998,748.849976,18.08,18.08,39.150002,223.229996,70.779999
2016-06-01,98.519997,28.951923,86.580002,748.460022,17.959999,17.959999,38.73,219.559998,70.5
2016-06-02,98.720001,28.89423,86.720001,744.27002,17.959999,17.959999,38.84,218.960007,70.949997
2016-06-03,98.75,28.788462,86.150002,735.859985,17.99,17.99,39.209999,218.990005,70.870003
2016-06-06,98.779999,28.961538,87.599998,730.059998,18.57,18.57,39.34,220.679993,71.050003
2016-06-07,98.349998,28.98077,87.5,731.090027,18.459999,18.459999,39.790001,232.339996,71.029999
2016-06-08,98.040001,29.14423,87.419998,742.929993,18.120001,18.120001,39.860001,235.520004,71.279999
2016-06-09,97.839996,29.076923,85.769997,742.52002,18.08,18.08,40.09,229.360001,71.089996
2016-06-10,97.339996,28.884615,84.449997,733.190002,17.51,17.51,40.330002,218.789993,71.139999
2016-06-13,97.57,28.682692,83.980003,731.880005,17.379999,17.379999,40.189999,217.869995,70.529999
2016-06-14,98.400002,29.26923,83.57,733.25,17.49,17.49,40.380001,214.960007,70.949997
2016-06-15,98.269997,29.413462,83.040001,732.190002,17.65,17.65,40.290001,217.699997,71.120003
2016-06-16,98.379997,29.461538,83.510002,724.25,17.6,17.6,40.490002,217.929993,71.300003
2016-06-17,99,29.423077,82.650002,704.25,18.040001,18.040001,40.73,215.470001,70.949997
2016-06-20,99.57,29.64423,82.989998,706.130005,18.1,18.1,40.779999,219.699997,71.099998
2016-06-21,98.82,29.75,81.790001,708.880005,18.790001,18.790001,41.07,219.610001,71.459999
2016-06-22,98.790001,29.596153,82.449997,710.469971,18.51,18.51,41.299999,196.660004,71.75
2016-06-23,99.019997,29.990385,83.370003,714.869995,18.9,18.9,41.880001,196.399994,72.099998
2016-06-24,95.720001,28.673077,80.470001,685.200012,17.99,17.99,41.52,193.149994,71.959999
2016-06-27,94.379997,28.192308,78.25,681.140015,17.4,17.4,42.029999,198.550003,71.5
2016-06-28,96.050003,28.788462,82.309998,691.26001,17.709999,17.709999,42.02,201.789993,71.510002
2016-06-29,96.980003,29.375,82.269997,695.190002,18.530001,18.530001,42.540001,210.190002,72.459999
2016-06-30,97.82,30.26923,83.419998,703.530029,18.719999,18.719999,43.209999,212.279999,73.019997
2016-07-01,98.029999,30.278847,84.860001,710.25,18.700001,18.700001,43.470001,216.5,72.809998
2016-07-05,97.660004,30.240385,83.889999,704.890015,18.290001,18.290001,43.349998,213.979996,73.139999
2016-07-06,98.449997,30.51923,85.730003,708.969971,18.290001,18.290001,43.099998,214.440002,73.82
2016-07-07,98.410004,30.596153,85.470001,707.26001,18.4,18.4,42.299999,215.940002,73.529999
2016-07-08,99.620003,30.961538,86.550003,717.780029,18.540001,18.540001,42.610001,216.779999,73.839996
2016-07-11,99.980003,30.971153,86.25,727.200012,19.219999,19.219999,42.509998,224.779999,74.059998
2016-07-12,100.199997,31.01923,86.629997,732.51001,19.809999,19.809999,42.41,224.649994,73.269997
2016-07-13,99.879997,31.115385,85.75,729.47998,20.209999,20.209999,42.59,222.529999,73.620003
2016-07-14,99.970001,31.375,85.540001,735.799988,20.9,20.9,42.77,221.529999,73.699997
2016-07-15,99.800003,31.615385,86.669998,735.630005,21.030001,21.030001,42.889999,220.399994,73.669998
2016-07-18,100.150002,31.64423,86.93,753.200012,21.76,21.76,42.849998,226.25,73.839996
2016-07-19,99.470001,31.663462,85.440002,753.409973,21.940001,21.940001,42.77,225.259995,73.660004
2016-07-20,98.220001,31.51923,86.660004,757.080017,22.09,22.09,42.709999,228.360001,73.790001
2016-07-21,98.010002,31.336538,87.239998,754.409973,20.950001,20.950001,42.52,220.5,73.519997
2016-07-22,97.709999,30.826923,86.550003,759.280029,21.219999,21.219999,43.110001,222.270004,73.550003
